,year,region,dec,pollutant,int,factor,se,r2,warn
1002,2016,MRO,14502,co2,-5636.450982,827.2851678,3.212447612,0.986963328,0
1003,2016,MRO,15867,so2,34.3953817,0.782393758,0.01916359,0.655504897,0
1004,2016,MRO,15867,nox,-2.29607964,0.607107498,0.00731331,0.887219961,0
1005,2016,MRO,15867,co2,733.9436605,822.5811493,3.372860925,0.985485776,0
1006,2016,MRO,17200,so2,-0.960264089,0.708051789,0.018353311,0.629228256,0
1007,2016,MRO,17200,nox,-7.497007265,0.617958828,0.007680059,0.880700685,0
1008,2016,MRO,17200,co2,2391.763763,816.7148881,3.356302731,0.985405279,0
1009,2016,MRO,18633,so2,29.91123992,0.67508243,0.019240608,0.584253061,0
1010,2016,MRO,18633,nox,10.08592012,0.592730623,0.007925292,0.864595555,0
1011,2016,MRO,18633,co2,6010.425318,792.6862214,3.668648962,0.981582087,0
1012,2016,MRO,20271,so2,37.85567666,0.583753294,0.020414194,0.482504405,0
1013,2016,MRO,20271,nox,23.1074009,0.554505072,0.008674492,0.823300612,0
1014,2016,MRO,20271,co2,5603.942392,774.5352177,3.99648523,0.97718346,0
1015,2016,MRO,22695,so2,21.21726457,0.421317344,0.021651503,0.301799563,0
1016,2016,MRO,22695,nox,20.1877741,0.521507405,0.0090669,0.790645382,0
1017,2016,MRO,22695,co2,7284.295884,729.005111,4.10692908,0.972949962,0
1018,2016,MRO,30692,so2,33.37713731,0.206014,0.028936174,0.054698747,0
1019,2016,MRO,30692,nox,-0.68574759,0.560428896,0.014899034,0.61761704,0
1020,2016,MRO,30692,co2,11747.03503,636.1100622,4.460923228,0.958698017,0
1021,2016,NPCC,7499,so2,-0.340060187,0.009528849,0.003908468,0.006731856,0
1022,2016,NPCC,7499,nox,28.48446237,0.132198765,0.006739888,0.304919378,0
1023,2016,NPCC,7499,co2,13013.01683,441.5788584,2.747853255,0.967155224,0
1024,2016,NPCC,8964,so2,1.547688205,0.016506363,0.002870376,0.036377104,0
1025,2016,NPCC,8964,nox,29.62706339,0.120648116,0.005682323,0.339767584,0
1026,2016,NPCC,8964,co2,12701.87295,439.5727452,2.068187979,0.980976896,0
1027,2016,NPCC,10167,so2,3.087732536,0.019557573,0.00299228,0.04644834,0
1028,2016,NPCC,10167,nox,5.397017227,0.096712142,0.005518137,0.25939612,0
1029,2016,NPCC,10167,co2,1289.293863,429.3127943,1.944732833,0.982322297,0
1030,2016,NPCC,11185,so2,-6.180150677,0.029847721,0.003562601,0.074183733,0
1031,2016,NPCC,11185,nox,-14.11594161,0.084769303,0.005946742,0.18828597,0
1032,2016,NPCC,11185,co2,-4410.544727,427.9793686,1.982285967,0.981553873,0
1033,2016,NPCC,12206,so2,-11.59531883,0.035647659,0.004367448,0.070675654,0
1034,2016,NPCC,12206,nox,-22.78809967,0.099922316,0.006450386,0.215031364,0
1035,2016,NPCC,12206,co2,-5042.268697,434.9556932,1.782082872,0.985507945,0
1036,2016,NPCC,13274,so2,-11.32338275,0.052788559,0.005438559,0.097005731,0
1037,2016,NPCC,13274,nox,-12.1111889,0.113307906,0.005826985,0.301263482,0
1038,2016,NPCC,13274,co2,-5863.578029,440.0275517,1.781166891,0.985833819,0
1039,2016,NPCC,14335,so2,-7.726466284,0.068045353,0.011292121,0.0398018,0
1040,2016,NPCC,14335,nox,-12.10365839,0.117050898,0.007435402,0.22051744,0
1041,2016,NPCC,14335,co2,-6771.006949,444.0834496,2.129430381,0.980255724,0
1042,2016,NPCC,16176,so2,-8.998534257,0.071653807,0.007190071,0.101723771,0
1043,2016,NPCC,16176,nox,-9.394888261,0.155860171,0.007526798,0.328378549,0
1044,2016,NPCC,16176,co2,-4194.501093,459.2762333,1.848856852,0.985987054,0
1045,2016,NPCC,20051,so2,-14.79422599,0.122765661,0.007886938,0.216661719,0
1046,2016,NPCC,20051,nox,-26.55773817,0.191874941,0.007513248,0.426776749,0
1047,2016,NPCC,20051,co2,-10697.2641,476.5512071,1.799933654,0.987657467,0
1048,2016,NPCC,33323,so2,-2.346119672,0.226003815,0.011091554,0.321555997,0
1049,2016,NPCC,33323,nox,-27.14349364,0.398829757,0.016089018,0.412274495,0
1050,2016,NPCC,33323,co2,-11444.28673,519.2626692,2.417640244,0.981364393,0
1051,2016,RFC,45618,so2,-117.593302,0.782145019,0.017079121,0.70513256,0
1052,2016,RFC,45618,nox,74.03760603,0.46041771,0.009674934,0.720850522,0
1053,2016,RFC,45618,co2,-21828.31682,641.9408339,3.278096531,0.977642002,0
1054,2016,RFC,50885,so2,-96.59330107,0.876973148,0.01478353,0.80068151,0
1055,2016,RFC,50885,nox,31.97685372,0.488834427,0.007841924,0.816035231,0
1056,2016,RFC,50885,co2,-25277.8559,659.0526693,2.573730374,0.986816631,0
1057,2016,RFC,55208,so2,-71.29876183,0.876002502,0.016192793,0.769430508,0
1058,2016,RFC,55208,nox,-15.16322483,0.505025548,0.008418863,0.804043636,0
1059,2016,RFC,55208,co2,-23420.89731,668.7592338,2.48063043,0.988077288,0
1060,2016,RFC,58880,so2,44.17785649,0.884996998,0.014857218,0.801998279,0
1061,2016,RFC,58880,nox,-2.726985632,0.509067866,0.009042896,0.783441824,0
1062,2016,RFC,58880,co2,630.9759375,675.5456581,2.289147922,0.990041457,0
1063,2016,RFC,62709,so2,-44.85762119,0.937043504,0.019162248,0.731885348,0
1064,2016,RFC,62709,nox,59.98607092,0.501393803,0.008364064,0.804006964,0
1065,2016,RFC,62709,co2,3710.407105,680.1710437,2.363554048,0.989532834,0
1066,2016,RFC,66560,so2,-6.671365117,0.937385227,0.020602559,0.702420552,0
1067,2016,RFC,66560,nox,21.41148941,0.509561709,0.009997643,0.747608174,0
1068,2016,RFC,66560,co2,-137.2628949,683.9290885,2.345840419,0.989787866,0
1069,2016,RFC,72050,so2,-52.33193137,1.001561922,0.017220284,0.794307753,0
1070,2016,RFC,72050,nox,12.5391828,0.501975929,0.007694038,0.829324418,0
1071,2016,RFC,72050,co2,-129.7432298,690.6310006,2.102863133,0.991943969,0
1072,2016,RFC,79783,so2,49.03036156,0.992662393,0.017166919,0.792211203,0
1073,2016,RFC,79783,nox,-38.19039729,0.533435653,0.007746881,0.84390686,0
1074,2016,RFC,79783,co2,3973.297456,690.5891771,1.95321179,0.993033373,0
1075,2016,RFC,90911,so2,266.9756482,0.776634271,0.032505982,0.394538263,0
1076,2016,RFC,90911,nox,-111.4900357,0.480965428,0.008273752,0.794137552,0
1077,2016,RFC,90911,co2,24709.03373,681.6299942,1.97801979,0.992677219,0
1078,2016,RFC,127353,so2,212.6673138,0.475811188,0.031658139,0.205002893,0
1079,2016,RFC,127353,nox,-41.22550379,0.472962286,0.008945279,0.761407817,0
1080,2016,RFC,127353,co2,19809.39324,662.6556674,1.7074648,0.994217532,0
1081,2016,SERC,60261,so2,6.815377354,0.538816147,0.011042947,0.730794639,0
1082,2016,SERC,60261,nox,-11.33387416,0.391623576,0.008255553,0.719568692,0
1083,2016,SERC,60261,co2,-8920.099951,607.9168326,2.943044413,0.979859571,0
1084,2016,SERC,67060,so2,28.92874554,0.581167553,0.008948063,0.828045473,0
1085,2016,SERC,67060,nox,-38.44763963,0.441253079,0.00701158,0.818875119,0
1086,2016,SERC,67060,co2,6906.338461,635.4376215,2.436588628,0.987283588,0
1087,2016,SERC,71524,so2,-5.939304904,0.624257042,0.01686719,0.609658456,0
1088,2016,SERC,71524,nox,25.63381141,0.447715121,0.007331878,0.809589335,0
1089,2016,SERC,71524,co2,-2618.092717,649.5241597,2.681761269,0.985269943,0
1090,2016,SERC,75478,so2,-29.08199349,0.619739605,0.014589327,0.673190785,0
1091,2016,SERC,75478,nox,56.08556159,0.418695673,0.008430998,0.737901959,0
1092,2016,SERC,75478,co2,-15148.72741,641.1523571,2.681513065,0.984908331,0
1093,2016,SERC,79777,so2,38.14151153,0.57988906,0.011220625,0.753022965,0
1094,2016,SERC,79777,nox,29.97364159,0.400235145,0.008060872,0.737825101,0
1095,2016,SERC,79777,co2,4328.052171,640.2706432,2.671234937,0.984981411,0
1096,2016,SERC,85321,so2,-5.491421045,0.562726508,0.012148438,0.709854872,0
1097,2016,SERC,85321,nox,23.88119601,0.387136262,0.007085094,0.772952828,0
1098,2016,SERC,85321,co2,8214.385442,644.4953117,2.221963359,0.989683552,0
1099,2016,SERC,92501,so2,-61.83452711,0.586872062,0.01194505,0.733726759,0
1100,2016,SERC,92501,nox,-3.606525677,0.391342855,0.005858614,0.83589215,0
1101,2016,SERC,92501,co2,-14850.15204,651.4273686,2.066187296,0.991264236,0
1102,2016,SERC,102445,so2,178.7102483,0.548855253,0.009659759,0.786377261,0
1103,2016,SERC,102445,nox,-115.203923,0.416287446,0.005927127,0.849049533,0
1104,2016,SERC,102445,co2,-10550.72109,664.8511717,1.932092818,0.992648059,0
1105,2016,SERC,118926,so2,156.5512361,0.432298709,0.007773271,0.779281711,0
1106,2016,SERC,118926,nox,-28.34981337,0.48069058,0.005751031,0.888580527,0
1107,2016,SERC,118926,co2,21962.83793,655.9565435,1.929181491,0.99247993,0
1108,2016,SERC,152695,so2,-52.72148379,0.297292596,0.013014206,0.37331641,0
1109,2016,SERC,152695,nox,-31.70699732,0.49833392,0.009200905,0.770045999,0
1110,2016,SERC,152695,co2,-11745.36056,636.6911602,2.066157222,0.99085918,0
1111,2016,SPP,12751,so2,-31.04847966,0.467563017,0.026283387,0.265161268,0
1112,2016,SPP,12751,nox,-19.27962827,0.297300475,0.013583643,0.353257045,0
1113,2016,SPP,12751,co2,-13560.51624,607.9147209,6.227761639,0.915717084,0
1114,2016,SPP,14242,so2,-19.92785344,0.626449115,0.017028858,0.607055092,0
1115,2016,SPP,14242,nox,0.128710574,0.386597599,0.009560493,0.651155934,0
1116,2016,SPP,14242,co2,-2741.656542,665.4575708,5.183658885,0.949528722,0
1117,2016,SPP,15526,so2,-8.620972741,0.680355597,0.017447608,0.634209609,0
1118,2016,SPP,15526,nox,-4.955094907,0.411805863,0.009584284,0.677945838,0
1119,2016,SPP,15526,co2,-857.2223714,683.9074804,4.709927444,0.960066742,0
1120,2016,SPP,16708,so2,-4.078206147,0.766439633,0.018441959,0.663235888,0
1121,2016,SPP,16708,nox,-8.091120033,0.463758149,0.012753166,0.601246187,0
1122,2016,SPP,16708,co2,2756.467096,697.9313867,4.827240614,0.959735386,0
1123,2016,SPP,17867,so2,1.795108265,0.773636468,0.015430568,0.741787395,0
1124,2016,SPP,17867,nox,1.160008137,0.45420578,0.009237781,0.73424609,0
1125,2016,SPP,17867,co2,-133.3827792,691.524905,4.219537922,0.968449998,0
1126,2016,SPP,19064,so2,7.50398836,0.766800671,0.016457915,0.712249343,0
1127,2016,SPP,19064,nox,-2.411387533,0.487189502,0.008312703,0.796608331,0
1128,2016,SPP,19064,co2,1532.451721,693.2999214,4.114696411,0.970034598,0
1129,2016,SPP,20696,so2,3.025066579,0.719171615,0.013631988,0.760604359,0
1130,2016,SPP,20696,nox,-6.584326905,0.482388458,0.007229107,0.835607533,0
1131,2016,SPP,20696,co2,6867.229107,688.56487,3.745703528,0.974732253,0
1132,2016,SPP,22908,so2,1.336107562,0.736834616,0.014493995,0.746636087,0
1133,2016,SPP,22908,nox,14.19042285,0.497126731,0.007770061,0.823555841,0
1134,2016,SPP,22908,co2,6340.916862,674.7836681,3.640671508,0.975106525,0
1135,2016,SPP,27290,so2,38.91344952,0.608593731,0.012021298,0.745276355,0
1136,2016,SPP,27290,nox,-20.73081534,0.503324864,0.007240484,0.84654155,0
1137,2016,SPP,27290,co2,11922.80212,623.0907101,2.738371682,0.983362051,0
1138,2016,SPP,37679,so2,64.59665158,0.322929753,0.012552215,0.430382515,0
1139,2016,SPP,37679,nox,-41.49501229,0.76056225,0.0127106,0.803430903,0
1140,2016,SPP,37679,co2,4771.35805,591.086273,2.673874834,0.982389638,0
1141,2016,TRE,18684,so2,-45.48597535,0.502695677,0.017895455,0.473616871,0
1142,2016,TRE,18684,nox,0.444417067,0.161474516,0.005489178,0.496657678,0
1143,2016,TRE,18684,co2,1869.182644,573.2777938,4.554425803,0.947550771,0
1144,2016,TRE,21893,so2,-123.2080225,0.646563458,0.020134782,0.540679641,0
1145,2016,TRE,21893,nox,3.110591771,0.199744258,0.006155709,0.545858218,0
1146,2016,TRE,21893,co2,-8414.371503,579.829596,4.885929923,0.941441346,0
1147,2016,TRE,24586,so2,-149.9969558,0.696848845,0.019839458,0.584502507,0
1148,2016,TRE,24586,nox,-29.16269122,0.197727559,0.005488885,0.596721449,0
1149,2016,TRE,24586,co2,-13412.80038,580.9855681,4.220971604,0.955757323,0
1150,2016,TRE,26803,so2,-33.085109,0.828850907,0.020705804,0.646544953,0
1151,2016,TRE,26803,nox,-12.47841402,0.238534958,0.005712579,0.665594089,0
1152,2016,TRE,26803,co2,-2255.962753,596.8413323,4.009273978,0.961973959,0
1153,2016,TRE,29015,so2,65.24180036,0.800279181,0.020939304,0.625111012,0
1154,2016,TRE,29015,nox,-3.690459006,0.240687975,0.005360447,0.697103296,0
1155,2016,TRE,29015,co2,19609.72028,592.7158288,3.904870689,0.963371579,0
1156,2016,TRE,31346,so2,58.10397783,0.806431628,0.019897882,0.651923437,0
1157,2016,TRE,31346,nox,0.570842017,0.246682908,0.004862519,0.745847626,0
1158,2016,TRE,31346,co2,12875.76088,588.8783198,3.549564912,0.969120071,0
1159,2016,TRE,34345,so2,19.59723395,0.801794845,0.0183155,0.686292756,0
1160,2016,TRE,34345,nox,-10.31081713,0.258080951,0.004880913,0.761426422,0
1161,2016,TRE,34345,co2,7979.212559,577.4309806,3.149355227,0.974603424,0
1162,2016,TRE,38941,so2,-3.906612573,0.716089051,0.017904525,0.645883952,0
1163,2016,TRE,38941,nox,-1.172241501,0.257396472,0.004497272,0.788813132,0
1164,2016,TRE,38941,co2,12082.34279,559.8865322,2.939533729,0.976396168,0
1165,2016,TRE,46557,so2,243.7923901,0.464975275,0.015366575,0.511051442,0
1166,2016,TRE,46557,nox,12.30385898,0.265500445,0.004998279,0.76308713,0
1167,2016,TRE,46557,co2,28314.2185,529.1383664,2.578275965,0.979625614,0
1168,2016,TRE,62628,so2,163.2504288,0.231209101,0.014949614,0.214486304,0
1169,2016,TRE,62628,nox,-84.92097848,0.461293731,0.007459446,0.813625433,0
1170,2016,TRE,62628,co2,-18651.26429,519.4645986,2.301884525,0.983089658,0
1171,2016,WECC,28630,so2,18.9716897,0.150989132,0.006657257,0.369699428,0
1172,2016,WECC,28630,nox,52.72729777,0.328035397,0.007867761,0.664673005,0
1173,2016,WECC,28630,co2,23237.02016,535.0655466,3.488218355,0.964066467,0
1174,2016,WECC,32573,so2,13.71906905,0.157784869,0.005928929,0.447052225,0
1175,2016,WECC,32573,nox,6.490563188,0.335553392,0.006931517,0.727908834,0
1176,2016,WECC,32573,co2,8800.272323,539.0147289,2.993534838,0.973691691,0
1177,2016,WECC,35830,so2,-0.836429696,0.168875778,0.007295897,0.379233119,0
1178,2016,WECC,35830,nox,11.11593964,0.34366512,0.007276129,0.717811254,0
1179,2016,WECC,35830,co2,6086.117158,545.0750525,3.199824626,0.970663517,0
1180,2016,WECC,38767,so2,13.50032959,0.166933622,0.010678513,0.218122578,0
1181,2016,WECC,38767,nox,20.04208799,0.356990774,0.007189792,0.737831746,0
1182,2016,WECC,38767,co2,23498.25914,548.7991288,3.150882977,0.971934121,0
1183,2016,WECC,41622,so2,9.815072186,0.184993297,0.006924695,0.448949809,0
1184,2016,WECC,41622,nox,-3.295937243,0.396526507,0.007430958,0.764733807,0
1185,2016,WECC,41622,co2,8748.67773,563.4710096,3.079749814,0.974498084,0
1186,2016,WECC,44478,so2,3.656611188,0.18168855,0.005753447,0.532076558,0
1187,2016,WECC,44478,nox,7.975318719,0.387726293,0.006300379,0.811971675,0
1188,2016,WECC,44478,co2,7421.566711,554.3722969,2.760552528,0.978716383,0
1189,2016,WECC,47753,so2,19.22126794,0.187303809,0.007855718,0.393556839,0
1190,2016,WECC,47753,nox,18.72103916,0.385658395,0.006203975,0.81519973,0
1191,2016,WECC,47753,co2,14382.28824,549.2755614,2.59873369,0.98076848,0
1192,2016,WECC,51506,so2,6.299317218,0.15756596,0.006125209,0.430050634,0
1193,2016,WECC,51506,nox,9.814771216,0.355150342,0.006122949,0.793226981,0
1194,2016,WECC,51506,co2,-3208.500591,539.2904702,2.614526695,0.979803357,0
1195,2016,WECC,57448,so2,-24.0873949,0.153155899,0.005536404,0.466265391,0
1196,2016,WECC,57448,nox,-31.2606543,0.337908099,0.006385636,0.761710403,0
1197,2016,WECC,57448,co2,-31194.88964,538.7693741,2.533117256,0.981003249,0
1198,2016,WECC,81100,so2,-39.32612799,0.114713811,0.006491629,0.262791043,0
1199,2016,WECC,81100,nox,-67.3829342,0.297255471,0.006302012,0.71749706,0
1200,2016,WECC,81100,co2,-50901.95829,534.9071172,2.245137969,0.984802141,0
1201,2017,FRCC,13222,so2,41.72566448,0.212062753,0.008262039,0.429802049,0
1202,2017,FRCC,13222,nox,30.44875088,0.183399047,0.004623894,0.642854269,0
1203,2017,FRCC,13222,co2,22989.70963,504.4821218,3.023853746,0.969555142,0
1204,2017,FRCC,15447,so2,49.48296359,0.222933047,0.00821314,0.457401492,0
1205,2017,FRCC,15447,nox,18.93158243,0.169789158,0.003559418,0.722488721,0
1206,2017,FRCC,15447,co2,16610.60514,497.4512357,2.65274866,0.975748397,0
1207,2017,FRCC,17089,so2,34.72532198,0.203146456,0.006137369,0.556256177,0
1208,2017,FRCC,17089,nox,12.09275439,0.178203637,0.004578994,0.634092612,0
1209,2017,FRCC,17089,co2,12953.3854,493.7256454,2.681779294,0.974862082,0
1210,2017,FRCC,18459,so2,3.873975687,0.188003602,0.006442665,0.493489693,0
1211,2017,FRCC,18459,nox,12.45524785,0.183747698,0.005196176,0.588604872,0
1212,2017,FRCC,18459,co2,-5848.521544,501.1999897,3.007850684,0.969482984,0
1213,2017,FRCC,19779,so2,11.75340096,0.214683737,0.006956518,0.521460182,0
1214,2017,FRCC,19779,nox,-18.61113668,0.210301466,0.006551712,0.541045158,0
1215,2017,FRCC,19779,co2,-12322.4313,504.5499089,3.34233517,0.963063308,0
1216,2017,FRCC,21273,so2,6.250365957,0.202261557,0.007266183,0.469931514,0
1217,2017,FRCC,21273,nox,-12.58059533,0.213243429,0.005705794,0.615105373,0
1218,2017,FRCC,21273,co2,-2636.88314,489.1289468,2.66818906,0.974651785,0
1219,2017,FRCC,23064,so2,-14.51713325,0.184136408,0.007144447,0.431827857,0
1220,2017,FRCC,23064,nox,-36.52091669,0.232701094,0.006042429,0.62920719,0
1221,2017,FRCC,23064,co2,-7069.511271,479.5150369,2.498007913,0.976830649,0
1222,2017,FRCC,25557,so2,-8.927190006,0.176536348,0.006598077,0.450269137,0
1223,2017,FRCC,25557,nox,-47.86785447,0.265085889,0.006085003,0.684682055,0
1224,2017,FRCC,25557,co2,-8690.202899,469.3979035,2.367645823,0.978247393,0
1225,2017,FRCC,28568,so2,-46.95994172,0.172392089,0.010067552,0.251209396,0
1226,2017,FRCC,28568,nox,-41.20645237,0.336609214,0.00788667,0.675773782,0
1227,2017,FRCC,28568,co2,8486.232644,457.3130835,2.68270446,0.970801517,0
1228,2017,FRCC,36771,so2,-94.41811712,0.354855066,0.019147586,0.28211092,0
1229,2017,FRCC,36771,nox,-40.96950997,0.50604492,0.011947112,0.672428922,0
1230,2017,FRCC,36771,co2,-18.89921886,451.4740968,3.584809652,0.947774458,0
1231,2017,MRO,10607,so2,-14.49451227,0.871200147,0.021277821,0.657310699,0
1232,2017,MRO,10607,nox,-7.524768556,0.617326664,0.009127862,0.839572852,0
1233,2017,MRO,10607,co2,5800.647436,852.7919932,2.992094395,0.98935543,0
1234,2017,MRO,12321,so2,34.93430608,0.870269982,0.018588644,0.714691792,0
1235,2017,MRO,12321,nox,-0.295460549,0.595320334,0.007646636,0.873850735,0
1236,2017,MRO,12321,co2,6647.407692,834.6193724,3.046324523,0.988477407,0
1237,2017,MRO,13770,so2,3.673318214,0.821738977,0.016818078,0.732236868,0
1238,2017,MRO,13770,nox,-6.097296805,0.596850919,0.00803408,0.863422757,0
1239,2017,MRO,13770,co2,5645.86171,832.3065906,2.967052297,0.989027481,0
1240,2017,MRO,15001,so2,16.53909717,0.803721202,0.016442597,0.731948357,0
1241,2017,MRO,15001,nox,-0.497034259,0.598680762,0.007377641,0.882707739,0
1242,2017,MRO,15001,co2,3746.684941,822.2289145,3.301861199,0.986085906,0
1243,2017,MRO,16211,so2,-0.805490895,0.758938523,0.01685914,0.698911557,0
1244,2017,MRO,16211,nox,-9.551903201,0.596178886,0.007530766,0.877734831,0
1245,2017,MRO,16211,co2,866.5961521,817.4425454,3.336753957,0.985662404,0
1246,2017,MRO,17429,so2,47.8554632,0.720181128,0.016814478,0.677311644,0
1247,2017,MRO,17429,nox,-6.291969041,0.593239071,0.007238888,0.884849686,0
1248,2017,MRO,17429,co2,-1759.552845,813.1747415,3.2067716,0.986590376,0
1249,2017,MRO,18683,so2,14.31856427,0.591691387,0.017644835,0.562669635,0
1250,2017,MRO,18683,nox,27.24957567,0.554916215,0.007798821,0.852784431,0
1251,2017,MRO,18683,co2,7255.944895,782.201683,3.569472181,0.982124893,0
1252,2017,MRO,20173,so2,33.6023957,0.460004177,0.019407698,0.391276707,0
1253,2017,MRO,20173,nox,21.92660674,0.478574352,0.007984238,0.804333799,0
1254,2017,MRO,20173,co2,10164.86831,732.4309466,3.915145276,0.975635286,0
1255,2017,MRO,22157,so2,27.31030679,0.364963087,0.018629936,0.305121388,0
1256,2017,MRO,22157,nox,20.95418995,0.473826788,0.00885279,0.76622879,0
1257,2017,MRO,22157,co2,6957.367132,694.7583484,3.903292242,0.973153518,0
1258,2017,MRO,31205,so2,12.36790182,0.224029897,0.018702872,0.141016165,0
1259,2017,MRO,31205,nox,-0.395131716,0.507372405,0.012359067,0.658503009,0
1260,2017,MRO,31205,co2,8314.724522,628.4737802,4.043337185,0.965087285,0
1261,2017,NPCC,6786,so2,0.18823095,0.006316876,0.004010251,0.002830865,0
1262,2017,NPCC,6786,nox,46.15861077,0.135086154,0.007258857,0.283797957,0
1263,2017,NPCC,6786,co2,16514.50212,462.486827,2.699033571,0.971093836,0
1264,2017,NPCC,7936,so2,3.424059343,0.009475225,0.002723025,0.013664353,0
1265,2017,NPCC,7936,nox,30.8855997,0.105754404,0.006790439,0.217231632,0
1266,2017,NPCC,7936,co2,13806.35684,447.0604468,2.405555511,0.975319353,0
1267,2017,NPCC,9055,so2,-0.566374684,0.015004812,0.002166755,0.052015337,0
1268,2017,NPCC,9055,nox,18.50240636,0.093103743,0.005646198,0.237286078,0
1269,2017,NPCC,9055,co2,12854.61044,434.9913171,2.036694187,0.981199932,0
1270,2017,NPCC,10113,so2,0.145436323,0.015346526,0.002953985,0.029955988,0
1271,2017,NPCC,10113,nox,2.209165515,0.058112045,0.005537637,0.111900861,0
1272,2017,NPCC,10113,co2,1748.822054,417.9259178,1.789146701,0.984234659,0
1273,2017,NPCC,11177,so2,-2.993258385,0.024449985,0.003457999,0.054105185,0
1274,2017,NPCC,11177,nox,-22.21945114,0.059858317,0.005893989,0.105553642,0
1275,2017,NPCC,11177,co2,-5248.778446,419.7413474,2.00237756,0.980497673,0
1276,2017,NPCC,12123,so2,-3.776345853,0.022284922,0.003756856,0.038700828,0
1277,2017,NPCC,12123,nox,-15.52937861,0.045844992,0.006398414,0.055480295,0
1278,2017,NPCC,12123,co2,-5782.194236,413.9618853,2.072454367,0.978563702,0
1279,2017,NPCC,13114,so2,-0.048322633,0.04743434,0.004822328,0.099669602,0
1280,2017,NPCC,13114,nox,-18.86672738,0.068133417,0.006652465,0.107156614,0
1281,2017,NPCC,13114,co2,-8885.230474,424.2793753,1.985998359,0.981209977,0
1282,2017,NPCC,14533,so2,-3.098049306,0.061925772,0.006797244,0.086729195,0
1283,2017,NPCC,14533,nox,-18.2346946,0.091789283,0.007557241,0.144414086,0
1284,2017,NPCC,14533,co2,-8379.437985,438.4147997,2.113015004,0.980101639,0
1285,2017,NPCC,17092,so2,-3.96402571,0.071866874,0.006866581,0.111374049,0
1286,2017,NPCC,17092,nox,-19.52760485,0.144371033,0.008213708,0.261166183,0
1287,2017,NPCC,17092,co2,-6525.104173,454.877303,2.117536229,0.981411862,0
1288,2017,NPCC,31246,so2,-10.9834936,0.135963794,0.008178528,0.24024669,0
1289,2017,NPCC,31246,nox,-22.74592368,0.321612739,0.014441563,0.362020626,0
1290,2017,NPCC,31246,co2,-8477.260669,479.7618483,2.12028865,0.983215869,0
1291,2017,RFC,45346,so2,-58.95318197,0.685582628,0.032162883,0.342050789,0
1292,2017,RFC,45346,nox,-27.27371456,0.360220883,0.008575376,0.668756188,0
1293,2017,RFC,45346,co2,-36286.75273,652.5843994,2.943428756,0.982530078,0
1294,2017,RFC,50301,so2,-101.3471187,0.688994028,0.021691075,0.535834229,0
1295,2017,RFC,50301,nox,6.444817122,0.351735692,0.006855839,0.750724148,0
1296,2017,RFC,50301,co2,-29619.68187,654.0137111,2.37387197,0.988616387,0
1297,2017,RFC,54405,so2,-70.33276232,0.673951136,0.015033186,0.696928603,0
1298,2017,RFC,54405,nox,36.21967812,0.35722971,0.006425009,0.779590511,0
1299,2017,RFC,54405,co2,-12333.39082,646.8654917,2.290373554,0.989161645,0
1300,2017,RFC,58159,so2,35.75993523,0.704390291,0.02224752,0.534227312,0
1301,2017,RFC,58159,nox,-33.35874769,0.359317361,0.00676356,0.763548385,0
1302,2017,RFC,58159,co2,-1275.674542,654.8169638,2.355255044,0.988819417,0
1303,2017,RFC,60958,so2,87.81154727,0.761573398,0.024847433,0.518038128,0
1304,2017,RFC,60958,nox,-33.4216423,0.364165648,0.007902259,0.708444227,0
1305,2017,RFC,60958,co2,2125.979166,652.8045417,2.687837341,0.985399643,0
1306,2017,RFC,63941,so2,-78.60632684,0.663554673,0.027444525,0.400785976,0
1307,2017,RFC,63941,nox,-42.05358706,0.37908599,0.008463452,0.696551877,0
1308,2017,RFC,63941,co2,2031.417064,650.6202703,2.692705939,0.985250384,0
1309,2017,RFC,67513,so2,-0.288657184,0.689300099,0.031869684,0.348636654,0
1310,2017,RFC,67513,nox,-44.28559588,0.386470448,0.007689158,0.742959475,0
1311,2017,RFC,67513,co2,11799.14828,660.1962873,2.47976093,0.987819573,0
1312,2017,RFC,72685,so2,98.93219844,0.714266063,0.04544146,0.220385869,0
1313,2017,RFC,72685,nox,-7.985564242,0.376479254,0.007870465,0.723604308,0
1314,2017,RFC,72685,co2,25128.77862,652.255626,2.537399413,0.986945905,0
1315,2017,RFC,82403,so2,259.572574,0.578516325,0.034153861,0.247144871,0
1316,2017,RFC,82403,nox,74.88565708,0.397313808,0.007111924,0.781226255,0
1317,2017,RFC,82403,co2,47573.53928,637.5923153,2.20940598,0.989614146,0
1318,2017,RFC,116519,so2,-2.757366362,0.348435523,0.039214069,0.082849556,0
1319,2017,RFC,116519,nox,30.32382464,0.394467652,0.008445484,0.713967112,0
1320,2017,RFC,116519,co2,8275.118559,620.2473835,2.064354298,0.990411171,0
1321,2017,SERC,61006,so2,-45.9798745,0.592544112,0.009375525,0.820474422,0
1322,2017,SERC,61006,nox,28.84820372,0.323702204,0.007167752,0.700017978,0
1323,2017,SERC,61006,co2,-12240.18619,628.3695928,2.826169957,0.982627333,0
1324,2017,SERC,66063,so2,10.10499249,0.573063297,0.008337208,0.843889198,0
1325,2017,SERC,66063,nox,-4.552012325,0.345277084,0.006973838,0.737164496,0
1326,2017,SERC,66063,co2,-6037.880615,629.1017447,2.375476971,0.98769185,0
1327,2017,SERC,69858,so2,118.5282031,0.551634585,0.008937388,0.813392246,0
1328,2017,SERC,69858,nox,6.799159212,0.364071826,0.007446327,0.732271944,0
